v1,v2,caption
model_005/video_041_00.mp4,model_006/video_041_02.mp4,"
                Prompt: A man methodically sharpens knives in a dimly lit home theater as the camera shakes intensely, revealing plush seats and a projection screen, before snapping back to the focused, glinting blades.

                V1: model_005/video_041_00.mp4 	 | 	 V2: model_006/video_041_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9874309054465488 | V2: 0.9966371661585314

                -monst3r_theta_consistency- V1: 0.0001535987655886 | V2: 5.067515611584309e-05
-monst3r_v2_theta_consistency- V1: 0.0001441709721045 | V2: 5.414858296447559e-05
-vggsfm_theta_consistency- V1: 0.0071313221247189 | V2: 8.146955886315743e-05
"
model_000/video_051_00.mp4,model_002/video_051_00.mp4,"
                Prompt: A wide-angle shot pulls out to reveal many men hugging amid ancient ruins, their forms contrasting starkly with the crumbling stone structures and overgrown vegetation surrounding them.

                V1: model_000/video_051_00.mp4 	 | 	 V2: model_002/video_051_00.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9919996810195272 | V2: 0.9949793498681632

                -monst3r_theta_consistency- V1: 4.737531436165473e-05 | V2: 5.6112191186774576e-05
-monst3r_v2_theta_consistency- V1: 4.228782125448305e-05 | V2: 6.312438890606619e-05
-vggsfm_theta_consistency- V1: 4.916494601780189e-05 | V2: 0.000168408579399
"
model_005/video_095_02.mp4,model_000/video_095_01.mp4,"
                Prompt: In a grand dining hall, a man stands alone at a table, intensely focused on a board game. The camera pulls out, revealing ornate chandeliers and long, shadowed tables stretching into the distance.

                V1: model_005/video_095_02.mp4 	 | 	 V2: model_000/video_095_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9938354667375728 | V2: 0.9965501510114076

                -monst3r_theta_consistency- V1: 5.309556188461227e-05 | V2: 6.960078695573506e-05
-monst3r_v2_theta_consistency- V1: 6.322328891061005e-05 | V2: 8.298760820750946e-05
-vggsfm_theta_consistency- V1: 0.0003264048237514 | V2: 4.030230671098909e-05
"
model_007/video_013_02.mp4,model_007/video_013_00.mp4,"
                Prompt: In an aquatic theater, a girl tightrope walks gracefully above a shimmering pool, her reflection glistening below. A wide-angle camera captures the scene in slow motion, revealing the surrounding intricate water features with stunning parallax effect.

                V1: model_007/video_013_02.mp4 	 | 	 V2: model_007/video_013_00.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9898410612118452 | V2: 0.993636883464452

                -monst3r_theta_consistency- V1: 5.3147721728982254e-05 | V2: 6.125643320479483e-05
-monst3r_v2_theta_consistency- V1: 5.619218352807388e-05 | V2: 6.192858436299271e-05
-vggsfm_theta_consistency- V1: 0.0293329107975709 | V2: 0.0086558582844587
"
model_004/video_047_02.mp4,model_000/video_047_02.mp4,"
                Prompt: Two bears stand by a tree in front of a charming shopfront, viewed from a high angle as the camera smoothly dollies forward, revealing the vibrant storefront and surrounding foliage.

                V1: model_004/video_047_02.mp4 	 | 	 V2: model_000/video_047_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.985976313544673 | V2: 0.990129054550704

                -monst3r_theta_consistency- V1: 6.565171609577138e-05 | V2: 6.210711397601025e-05
-monst3r_v2_theta_consistency- V1: 6.29254190167467e-05 | V2: 4.40155981509723e-05
-vggsfm_theta_consistency- V1: 0.0015134585697154 | V2: 0.0002319768589851
"
model_003/video_039_00.mp4,model_003/video_039_02.mp4,"
                Prompt: A wide-angle tracking shot reveals a tree house bathed in the dappled light of the forest canopy. A man in a wheelchair sits thoughtfully, as the shadow of leaves dances across his face.

                V1: model_003/video_039_00.mp4 	 | 	 V2: model_003/video_039_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9912709350875012 | V2: 0.996184573981817

                -monst3r_theta_consistency- V1: 4.801309408351285e-05 | V2: 5.818960569581793e-05
-monst3r_v2_theta_consistency- V1: 5.227967525656612e-05 | V2: 5.902969714056538e-05
-vggsfm_theta_consistency- V1: 0.0027568273842105 | V2: 0.0022859235547374
"
model_005/video_041_02.mp4,model_005/video_041_01.mp4,"
                Prompt: A man methodically sharpens knives in a dimly lit home theater as the camera shakes intensely, revealing plush seats and a projection screen, before snapping back to the focused, glinting blades.

                V1: model_005/video_041_02.mp4 	 | 	 V2: model_005/video_041_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9910951225258864 | V2: 0.992833101797818

                -monst3r_theta_consistency- V1: 0.0005272122527763 | V2: 0.0003987463950013
-monst3r_v2_theta_consistency- V1: 0.0013267215169838 | V2: 0.0006011720056563
-vggsfm_theta_consistency- V1: 0.0080979491663897 | V2: 0.0088475667601904
"
model_007/video_047_02.mp4,model_001/video_047_01.mp4,"
                Prompt: Two bears stand by a tree in front of a charming shopfront, viewed from a high angle as the camera smoothly dollies forward, revealing the vibrant storefront and surrounding foliage.

                V1: model_007/video_047_02.mp4 	 | 	 V2: model_001/video_047_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9903516217228135 | V2: 0.9948440640402888

                -monst3r_theta_consistency- V1: 5.520490563174525e-05 | V2: 5.404741900416347e-05
-monst3r_v2_theta_consistency- V1: 5.32368036493734e-05 | V2: 5.863455725003149e-05
-vggsfm_theta_consistency- V1: 0.0001499163259742 | V2: 0.0024519000788665
"
model_004/video_052_00.mp4,model_004/video_052_01.mp4,"
                Prompt: In a bustling outdoor bazaar, two men chase a frisbee amidst colorful market stalls. The low aerial shot reveals vibrant fabrics and trinkets, moving up and down to capture their playful pursuit.

                V1: model_004/video_052_00.mp4 	 | 	 V2: model_004/video_052_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9801928647616454 | V2: 0.9863808938584904

                -monst3r_theta_consistency- V1: 0.0001242360732472 | V2: 6.571474971155068e-05
-monst3r_v2_theta_consistency- V1: 0.0001114119918153 | V2: 6.779271433155631e-05
-vggsfm_theta_consistency- V1: 0.0038647070247417 | V2: 0.0035985482079214
"
model_003/video_006_02.mp4,model_003/video_006_01.mp4,"
                Prompt: A young girl gently rocks a baby, navigating through a cozy bookstore with shelves of books looming overhead. The camera glides backward on a slider, revealing the intricate maze of literature and warm, inviting atmosphere.

                V1: model_003/video_006_02.mp4 	 | 	 V2: model_003/video_006_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9900850048459652 | V2: 0.9944669321772086

                -monst3r_theta_consistency- V1: 5.3474535736621945e-05 | V2: 3.714293968405729e-05
-monst3r_v2_theta_consistency- V1: 4.746482435485197e-05 | V2: 5.388908759042304e-05
-vggsfm_theta_consistency- V1: 0.0005198196922324 | V2: 0.0002885901337121
"
model_001/video_040_00.mp4,model_001/video_040_02.mp4,"
                Prompt: In a dimly lit jail cell, a man grasping a phone paces anxiously. The camera smoothly pans around him, revealing stark concrete walls and barred windows casting ominous shadows, highlighting the somber atmosphere.

                V1: model_001/video_040_00.mp4 	 | 	 V2: model_001/video_040_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9927067362947998 | V2: 0.9954759323409872

                -monst3r_theta_consistency- V1: 0.0001056743387102 | V2: 5.055072585952962e-05
-monst3r_v2_theta_consistency- V1: 0.0001483355645736 | V2: 5.634927601655158e-05
-vggsfm_theta_consistency- V1: 0.0702010228304298 | V2: 0.0048265803393634
"
model_002/video_069_02.mp4,model_002/video_069_01.mp4,"
                Prompt: In a vast, silent anechoic chamber, a man is chasing a playful dog. The wide shot, with its steady and smooth perspective, reveals the chamber's intricate, sound-absorbing walls as the background stretches infinitely.

                V1: model_002/video_069_02.mp4 	 | 	 V2: model_002/video_069_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9916410206087196 | V2: 0.994749329269498

                -monst3r_theta_consistency- V1: 5.883086360527479e-05 | V2: 0.0002764979061052
-monst3r_v2_theta_consistency- V1: 4.7455164760486686e-05 | V2: 0.0002474611308492
-vggsfm_theta_consistency- V1: 0.0002712203199273 | V2: 4.692540189178565e-05
"
model_000/video_097_00.mp4,model_001/video_097_02.mp4,"
                Prompt: Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background.

                V1: model_000/video_097_00.mp4 	 | 	 V2: model_001/video_097_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.951812582109104 | V2: 0.9922513409275976

                -monst3r_theta_consistency- V1: 7.297355255185083e-05 | V2: 5.327500626593126e-05
-monst3r_v2_theta_consistency- V1: 7.744370940555394e-05 | V2: 6.178715795717751e-05
-vggsfm_theta_consistency- V1: 0.0002414957041961 | V2: 0.0010340226013714
"
model_007/video_097_01.mp4,model_001/video_097_02.mp4,"
                Prompt: Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background.

                V1: model_007/video_097_01.mp4 	 | 	 V2: model_001/video_097_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9894176585659878 | V2: 0.9922513409275976

                -monst3r_theta_consistency- V1: 4.867056408850229e-05 | V2: 5.327500626593126e-05
-monst3r_v2_theta_consistency- V1: 4.368027807238184e-05 | V2: 6.178715795717751e-05
-vggsfm_theta_consistency- V1: 0.0004850840883906 | V2: 0.0010340226013714
"
model_001/video_045_01.mp4,model_002/video_045_02.mp4,"
                Prompt: Two kids are canoeing by a boathouse, their playful laughter echoing across the water. From an aerial high angle, the camera executes a boom shot, revealing shimmering reflections and then returns to its original position.

                V1: model_001/video_045_01.mp4 	 | 	 V2: model_002/video_045_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9919881826226432 | V2: 0.9937231804512584

                -monst3r_theta_consistency- V1: 0.000638024979259 | V2: 6.0716710204159845e-05
-monst3r_v2_theta_consistency- V1: 0.0007556850860612 | V2: 5.8261534495448095e-05
-vggsfm_theta_consistency- V1: 0.0014147442045513 | V2: 0.0002723712618687
"
model_004/video_045_01.mp4,model_002/video_045_02.mp4,"
                Prompt: Two kids are canoeing by a boathouse, their playful laughter echoing across the water. From an aerial high angle, the camera executes a boom shot, revealing shimmering reflections and then returns to its original position.

                V1: model_004/video_045_01.mp4 	 | 	 V2: model_002/video_045_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9780245288877336 | V2: 0.9937231804512584

                -monst3r_theta_consistency- V1: 8.048274233996011e-05 | V2: 6.0716710204159845e-05
-monst3r_v2_theta_consistency- V1: 7.85271415420005e-05 | V2: 5.8261534495448095e-05
-vggsfm_theta_consistency- V1: 0.0026167869223744 | V2: 0.0002723712618687
"
model_005/video_007_01.mp4,model_004/video_007_02.mp4,"
                Prompt: A man rides a jet ski down a tranquil river, his reflection shimmering on the water. As the wide-angle camera pans around, the lush shoreline and distant mountains shift dynamically in the background.

                V1: model_005/video_007_01.mp4 	 | 	 V2: model_004/video_007_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9869107187477372 | V2: 0.9923713341212956

                -monst3r_theta_consistency- V1: 6.1033872503627456e-05 | V2: 6.109860365061771e-05
-monst3r_v2_theta_consistency- V1: 5.944648862100954e-05 | V2: 7.303404634234404e-05
-vggsfm_theta_consistency- V1: 0.0119861713026494 | V2: 0.0010363590695736
"
model_002/video_000_01.mp4,model_002/video_000_02.mp4,"
                Prompt: On a cozy patio, a woman roasts marshmallows over a flickering fire pit. The cinematic camera moves to unveil surrounding string lights and potted plants, capturing the warm ambiance before returning to the woman's contented face.

                V1: model_002/video_000_01.mp4 	 | 	 V2: model_002/video_000_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9887207229096964 | V2: 0.9913786376148288

                -monst3r_theta_consistency- V1: 7.967108169765942e-05 | V2: 6.962367953021002e-05
-monst3r_v2_theta_consistency- V1: 6.220888252832513e-05 | V2: 7.014901120309854e-05
-vggsfm_theta_consistency- V1: 0.0021318472358704 | V2: 0.0011586393533876
"
model_000/video_015_01.mp4,model_002/video_015_01.mp4,"
                Prompt: Three men on a restaurant patio cheer and watch as one of them starts diving off a cliff. The low-angle camera turns right, revealing diners, tables, and an expansive ocean beyond the cliff.

                V1: model_000/video_015_01.mp4 	 | 	 V2: model_002/video_015_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.952471368192982 | V2: 0.990931892393917

                -monst3r_theta_consistency- V1: 0.0007827778898609 | V2: 8.703331130410034e-05
-monst3r_v2_theta_consistency- V1: 0.0005983021488975 | V2: 0.0001015551453907
-vggsfm_theta_consistency- V1: 0.0283385266890879 | V2: 0.0036257461061248
"
model_002/video_097_01.mp4,model_002/video_097_02.mp4,"
                Prompt: Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background.

                V1: model_002/video_097_01.mp4 	 | 	 V2: model_002/video_097_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9933348544596188 | V2: 0.9953080306929823

                -monst3r_theta_consistency- V1: 6.814008372972118e-05 | V2: 8.025745300042076e-05
-monst3r_v2_theta_consistency- V1: 6.119144542579002e-05 | V2: 9.190968351643717e-05
-vggsfm_theta_consistency- V1: 0.0012510089188911 | V2: 0.000151193079036
"
model_000/video_097_00.mp4,model_000/video_097_02.mp4,"
                Prompt: Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background.

                V1: model_000/video_097_00.mp4 	 | 	 V2: model_000/video_097_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.951812582109104 | V2: 0.9553932923638848

                -monst3r_theta_consistency- V1: 7.297355255185083e-05 | V2: 4.338258901632567e-05
-monst3r_v2_theta_consistency- V1: 7.744370940555394e-05 | V2: 4.624445710685321e-05
-vggsfm_theta_consistency- V1: 0.0002414957041961 | V2: 0.0004963667408159
"
model_000/video_097_00.mp4,model_004/video_097_00.mp4,"
                Prompt: Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background.

                V1: model_000/video_097_00.mp4 	 | 	 V2: model_004/video_097_00.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.951812582109104 | V2: 0.9791445226291274

                -monst3r_theta_consistency- V1: 7.297355255185083e-05 | V2: 0.0001698222114287
-monst3r_v2_theta_consistency- V1: 7.744370940555394e-05 | V2: 5.977047158218243e-05
-vggsfm_theta_consistency- V1: 0.0002414957041961 | V2: 0.0005350208754669
"
model_000/video_028_02.mp4,model_006/video_028_02.mp4,"
                Prompt: In a biology laboratory, three dogs drink water from bowls on a reflective countertop. The camera moves back on a slider, offering a high angle view that reveals lab equipment and charts in the background.

                V1: model_000/video_028_02.mp4 	 | 	 V2: model_006/video_028_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9938661527046516 | V2: 0.9963730441414416

                -monst3r_theta_consistency- V1: 5.909555960505649e-05 | V2: 6.40765388423176e-05
-monst3r_v2_theta_consistency- V1: 6.988739775165564e-05 | V2: 6.288353549417019e-05
-vggsfm_theta_consistency- V1: 0.0001349702044234 | V2: 0.0003040622265115
"
model_004/video_038_00.mp4,model_004/video_038_01.mp4,"
                Prompt: In a meticulously trimmed topiary garden, two cats sip water from a stone fountain. The drone camera gracefully pans around them, casting elongated shadows across the verdant hedges and colorful flower beds.

                V1: model_004/video_038_00.mp4 	 | 	 V2: model_004/video_038_01.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9817984543880685 | V2: 0.9850702099153004

                -monst3r_theta_consistency- V1: 0.0004503343750471 | V2: 0.0001024480834472
-monst3r_v2_theta_consistency- V1: 0.0004465317256139 | V2: 9.140281063769766e-05
-vggsfm_theta_consistency- V1: 0.0028091624172098 | V2: 0.0014075277034208
"
model_000/video_086_01.mp4,model_000/video_086_02.mp4,"
                Prompt: A drone pushes in over an indoor swimming pool, capturing a woman gently washing her baby in the shallow end, while the serene blue water contrasts with the ceiling's reflections.

                V1: model_000/video_086_01.mp4 	 | 	 V2: model_000/video_086_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.987946922689472 | V2: 0.9902675339972666

                -monst3r_theta_consistency- V1: 8.605826544834845e-05 | V2: 0.0001936675516407
-monst3r_v2_theta_consistency- V1: 9.821294294956596e-05 | V2: 0.0001745032843986
-vggsfm_theta_consistency- V1: 0.0005800664090141 | V2: 0.0022053671715899
"
model_005/video_055_01.mp4,model_001/video_055_02.mp4,"
                Prompt: A single man swings a racket by an urban canal, captured in a long shot with a trucking camera movement, revealing the bustling cityscape and tranquil waterway in the background.

                V1: model_005/video_055_01.mp4 	 | 	 V2: model_001/video_055_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9879424219533492 | V2: 0.9940237937690316

                -monst3r_theta_consistency- V1: 6.811278907402516e-05 | V2: 6.243919293463003e-05
-monst3r_v2_theta_consistency- V1: 6.0935279432772126e-05 | V2: 5.4904319259356346e-05
-vggsfm_theta_consistency- V1: 0.0002556979272192 | V2: 9.316246158344092e-05
"
model_007/video_020_00.mp4,model_001/video_020_00.mp4,"
                Prompt: A drone shot pulls out from a cozy house, revealing a playful dog in the yard, casting a long shadow as the camera ascends, uncovering the surrounding neighborhood.

                V1: model_007/video_020_00.mp4 	 | 	 V2: model_001/video_020_00.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.986063883229332 | V2: 0.9894764100158996

                -monst3r_theta_consistency- V1: 9.302264709714389e-05 | V2: 7.132943019249448e-05
-monst3r_v2_theta_consistency- V1: 9.78170611036124e-05 | V2: 6.732466656893522e-05
-vggsfm_theta_consistency- V1: 0.0067756063069311 | V2: 0.001581722411104
"
model_001/video_016_02.mp4,model_007/video_016_02.mp4,"
                Prompt: A wide-angle camera glides back, revealing a serene river with a single boat drifting gently. The water reflects the boat and surrounding trees, creating a tranquil, mirrored landscape.

                V1: model_001/video_016_02.mp4 	 | 	 V2: model_007/video_016_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9909495384357676 | V2: 0.9950255663051996

                -monst3r_theta_consistency- V1: 0.0002047817854218 | V2: 0.0001654378557212
-monst3r_v2_theta_consistency- V1: 0.0002444078934382 | V2: 5.190656160026235e-05
-vggsfm_theta_consistency- V1: 0.0003267656586685 | V2: 6.633841568154326e-05
"
model_006/video_036_00.mp4,model_000/video_036_02.mp4,"
                Prompt: The cinematic tracking shot moves through a cluttered dorm room, focusing on a lone spoon left on a messy desk, highlighting the chaotic yet personal student living space.

                V1: model_006/video_036_00.mp4 	 | 	 V2: model_000/video_036_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.9953376059655684 | V2: 0.9970156182232408

                -monst3r_theta_consistency- V1: 8.008156311069401e-05 | V2: 5.870575457405288e-05
-monst3r_v2_theta_consistency- V1: 7.823533074266501e-05 | V2: 6.1286496755029e-05
-vggsfm_theta_consistency- V1: 6.708797950677585e-05 | V2: 0.0001223328050418
"
model_000/video_080_00.mp4,model_000/video_080_02.mp4,"
                Prompt: Two men are riding the gentle waves in an indoor swimming pool as an aerial tracking shot reveals the pristine water and pool structure, enhancing the sense of motion and space.

                V1: model_000/video_080_00.mp4 	 | 	 V2: model_000/video_080_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.983773555699286 | V2: 0.9875689910319838

                -monst3r_theta_consistency- V1: 0.0001780293664502 | V2: 0.002724850852119
-monst3r_v2_theta_consistency- V1: 0.0001693645113483 | V2: 0.0034215537359001
-vggsfm_theta_consistency- V1: 0.0002839276046785 | V2: 0.0065813777977082
"
model_004/video_047_02.mp4,model_002/video_047_02.mp4,"
                Prompt: Two bears stand by a tree in front of a charming shopfront, viewed from a high angle as the camera smoothly dollies forward, revealing the vibrant storefront and surrounding foliage.

                V1: model_004/video_047_02.mp4 	 | 	 V2: model_002/video_047_02.mp4

                -Votes- V1: 0 | V2: 3

                -vbench_motion_smoothness- V1: 0.985976313544673 | V2: 0.994238933862726

                -monst3r_theta_consistency- V1: 6.565171609577138e-05 | V2: 6.38080558961344e-05
-monst3r_v2_theta_consistency- V1: 6.29254190167467e-05 | V2: 7.891763724515351e-05
-vggsfm_theta_consistency- V1: 0.0015134585697154 | V2: 0.0003789192207065
"
