v1,v2,caption
model_005/video_007_01.mp4,model_004/video_007_02.mp4,"
                Prompt: A man rides a jet ski down a tranquil river, his reflection shimmering on the water. As the wide-angle camera pans around, the lush shoreline and distant mountains shift dynamically in the background.

                V1: model_005/video_007_01.mp4 	 | 	 V2: model_004/video_007_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0119861713026494 | V2: 0.0010363590695736

                -vbench_motion_smoothness- V1: 0.9869107187477372 | V2: 0.9923713341212956
-monst3r_theta_consistency- V1: 6.1033872503627456e-05 | V2: 6.109860365061771e-05
-monst3r_v2_theta_consistency- V1: 5.944648862100954e-05 | V2: 7.303404634234404e-05
-vggsfm_theta_consistency- V1: 0.0119861713026494 | V2: 0.0010363590695736
"
model_004/video_003_00.mp4,model_001/video_003_02.mp4,"
                Prompt: In an indoor firing range, a man gently feeds a woman, while the Red Dragon camera follows their movement, capturing the rows of targets and ammunition racks creating a dynamic and immersive scene.

                V1: model_004/video_003_00.mp4 	 | 	 V2: model_001/video_003_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.001637458585105 | V2: 0.0007557518957655

                -vbench_motion_smoothness- V1: 0.990697238767666 | V2: 0.9914010386754056
-monst3r_theta_consistency- V1: 5.666000794047739e-05 | V2: 6.798292384617536e-05
-monst3r_v2_theta_consistency- V1: 6.043728376776237e-05 | V2: 7.264950415211758e-05
-vggsfm_theta_consistency- V1: 0.001637458585105 | V2: 0.0007557518957655
"
model_005/video_001_01.mp4,model_002/video_001_00.mp4,"
                Prompt: In a cozy coffee shop, many cats are sitting on tables, their fur rustling gently. The camera moves in cinematic slow motion, revealing the warm wooden interior adorned with plants, creating a serene atmosphere.

                V1: model_005/video_001_01.mp4 	 | 	 V2: model_002/video_001_00.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0009245023361801 | V2: 9.368614860083273e-05

                -vbench_motion_smoothness- V1: 0.9947825264847452 | V2: 0.9931731123982932
-monst3r_theta_consistency- V1: 5.642493217447827e-05 | V2: 0.0001266057382577
-monst3r_v2_theta_consistency- V1: 6.004293148299997e-05 | V2: 5.800448932466266e-05
-vggsfm_theta_consistency- V1: 0.0009245023361801 | V2: 9.368614860083273e-05
"
model_002/video_054_00.mp4,model_003/video_054_02.mp4,"
                Prompt: In an army base, a soldier is joyfully eating doughnuts. The scene is captured in slow motion from a low angle, giving a dynamic view of the bustling surroundings with military equipment and personnel in the background.

                V1: model_002/video_054_00.mp4 	 | 	 V2: model_003/video_054_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0012209066002198 | V2: 0.0005597018630011

                -vbench_motion_smoothness- V1: 0.9946857903678958 | V2: 0.9924643943665932
-monst3r_theta_consistency- V1: 8.85573706241575e-05 | V2: 0.0001890050619285
-monst3r_v2_theta_consistency- V1: 5.316329567089199e-05 | V2: 0.0001098096899803
-vggsfm_theta_consistency- V1: 0.0012209066002198 | V2: 0.0005597018630011
"
model_001/video_030_02.mp4,model_001/video_030_01.mp4,"
                Prompt: In a spacious parking lot, a woman lovingly hugs a teddy bear; the camera performs an arc shot, revealing rows of cars and the distant city skyline in the background.

                V1: model_001/video_030_02.mp4 	 | 	 V2: model_001/video_030_01.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0063569131638946 | V2: 0.0004879604099388

                -vbench_motion_smoothness- V1: 0.9949443665031332 | V2: 0.9953812601759052
-monst3r_theta_consistency- V1: 4.359999282442319e-05 | V2: 5.09476620409225e-05
-monst3r_v2_theta_consistency- V1: 3.750364814453424e-05 | V2: 4.54357322716528e-05
-vggsfm_theta_consistency- V1: 0.0063569131638946 | V2: 0.0004879604099388
"
model_007/video_058_02.mp4,model_005/video_058_00.mp4,"
                Prompt: In a cozy living room, a man carefully cuts his hair while sitting near a coffee table. The camera performs a low-angle dolly shot, revealing a bookshelf in the background and a soft rug in the foreground.

                V1: model_007/video_058_02.mp4 	 | 	 V2: model_005/video_058_00.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0095146801813934 | V2: 0.0012086574295133

                -vbench_motion_smoothness- V1: 0.9969131326774896 | V2: 0.9950654790272592
-monst3r_theta_consistency- V1: 6.819257836281009e-05 | V2: 5.3826783545471327e-05
-monst3r_v2_theta_consistency- V1: 6.98894613759677e-05 | V2: 5.8630305735211446e-05
-vggsfm_theta_consistency- V1: 0.0095146801813934 | V2: 0.0012086574295133
"
model_007/video_020_00.mp4,model_001/video_020_00.mp4,"
                Prompt: A drone shot pulls out from a cozy house, revealing a playful dog in the yard, casting a long shadow as the camera ascends, uncovering the surrounding neighborhood.

                V1: model_007/video_020_00.mp4 	 | 	 V2: model_001/video_020_00.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0067756063069311 | V2: 0.001581722411104

                -vbench_motion_smoothness- V1: 0.986063883229332 | V2: 0.9894764100158996
-monst3r_theta_consistency- V1: 9.302264709714389e-05 | V2: 7.132943019249448e-05
-monst3r_v2_theta_consistency- V1: 9.78170611036124e-05 | V2: 6.732466656893522e-05
-vggsfm_theta_consistency- V1: 0.0067756063069311 | V2: 0.001581722411104
"
model_004/video_076_01.mp4,model_000/video_076_00.mp4,"
                Prompt: In an embassy's elegant hall, a crowd of people munch on doughnuts, as the camera performs a cinematic trucking shot, revealing ornate decor in the background and creating an engaging visual parallax.

                V1: model_004/video_076_01.mp4 	 | 	 V2: model_000/video_076_00.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0022220928609548 | V2: 0.0007547319570574

                -vbench_motion_smoothness- V1: 0.987513337208305 | V2: 0.9657401248436616
-monst3r_theta_consistency- V1: 8.859850595700343e-05 | V2: 0.0001786511915617
-monst3r_v2_theta_consistency- V1: 6.445481189060319e-05 | V2: 0.0002122804842584
-vggsfm_theta_consistency- V1: 0.0022220928609548 | V2: 0.0007547319570574
"
model_004/video_047_02.mp4,model_002/video_047_02.mp4,"
                Prompt: Two bears stand by a tree in front of a charming shopfront, viewed from a high angle as the camera smoothly dollies forward, revealing the vibrant storefront and surrounding foliage.

                V1: model_004/video_047_02.mp4 	 | 	 V2: model_002/video_047_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0015134585697154 | V2: 0.0003789192207065

                -vbench_motion_smoothness- V1: 0.985976313544673 | V2: 0.994238933862726
-monst3r_theta_consistency- V1: 6.565171609577138e-05 | V2: 6.38080558961344e-05
-monst3r_v2_theta_consistency- V1: 6.29254190167467e-05 | V2: 7.891763724515351e-05
-vggsfm_theta_consistency- V1: 0.0015134585697154 | V2: 0.0003789192207065
"
model_001/video_044_02.mp4,model_002/video_044_00.mp4,"
                Prompt: From a first-person medium shot, a boat glides through an icy sea, drifting past towering ice floes that shimmer in the cold, crisp air.

                V1: model_001/video_044_02.mp4 	 | 	 V2: model_002/video_044_00.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0016248952681645 | V2: 0.0004498116026179

                -vbench_motion_smoothness- V1: 0.9917346582429384 | V2: 0.9892395868056408
-monst3r_theta_consistency- V1: 0.0001321344026904 | V2: 5.418133866949744e-05
-monst3r_v2_theta_consistency- V1: 8.107141644315325e-05 | V2: 5.4135307977432046e-05
-vggsfm_theta_consistency- V1: 0.0016248952681645 | V2: 0.0004498116026179
"
model_006/video_000_01.mp4,model_006/video_000_00.mp4,"
                Prompt: On a cozy patio, a woman roasts marshmallows over a flickering fire pit. The cinematic camera moves to unveil surrounding string lights and potted plants, capturing the warm ambiance before returning to the woman's contented face.

                V1: model_006/video_000_01.mp4 	 | 	 V2: model_006/video_000_00.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0774474565644586 | V2: 2.93554156873492e-05

                -vbench_motion_smoothness- V1: 0.995685727191097 | V2: 0.9960621361177828
-monst3r_theta_consistency- V1: 5.152777282555476e-05 | V2: 6.4485763796657e-05
-monst3r_v2_theta_consistency- V1: 4.8026225116147786e-05 | V2: 4.758776901348077e-05
-vggsfm_theta_consistency- V1: 0.0774474565644586 | V2: 2.93554156873492e-05
"
model_006/video_024_02.mp4,model_001/video_024_01.mp4,"
                Prompt: In a cinematic pull-out shot, a lone person is seen paragliding over a sprawling junkyard, their shadow gliding over heaps of scrap metal and abandoned cars, revealing the chaotic landscape below.

                V1: model_006/video_024_02.mp4 	 | 	 V2: model_001/video_024_01.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0011265421175469 | V2: 0.0003396741662287

                -vbench_motion_smoothness- V1: 0.9942156540057618 | V2: 0.9750294489658832
-monst3r_theta_consistency- V1: 4.8988788588795534e-05 | V2: 5.15939836894802e-05
-monst3r_v2_theta_consistency- V1: 5.364114903014221e-05 | V2: 4.7170730236901645e-05
-vggsfm_theta_consistency- V1: 0.0011265421175469 | V2: 0.0003396741662287
"
model_001/video_045_01.mp4,model_002/video_045_02.mp4,"
                Prompt: Two kids are canoeing by a boathouse, their playful laughter echoing across the water. From an aerial high angle, the camera executes a boom shot, revealing shimmering reflections and then returns to its original position.

                V1: model_001/video_045_01.mp4 	 | 	 V2: model_002/video_045_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0014147442045513 | V2: 0.0002723712618687

                -vbench_motion_smoothness- V1: 0.9919881826226432 | V2: 0.9937231804512584
-monst3r_theta_consistency- V1: 0.000638024979259 | V2: 6.0716710204159845e-05
-monst3r_v2_theta_consistency- V1: 0.0007556850860612 | V2: 5.8261534495448095e-05
-vggsfm_theta_consistency- V1: 0.0014147442045513 | V2: 0.0002723712618687
"
model_002/video_013_01.mp4,model_002/video_013_02.mp4,"
                Prompt: In an aquatic theater, a girl tightrope walks gracefully above a shimmering pool, her reflection glistening below. A wide-angle camera captures the scene in slow motion, revealing the surrounding intricate water features with stunning parallax effect.

                V1: model_002/video_013_01.mp4 	 | 	 V2: model_002/video_013_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0147717198811502 | V2: 0.000239477145973

                -vbench_motion_smoothness- V1: 0.996275178255056 | V2: 0.994327594802088
-monst3r_theta_consistency- V1: 7.296862352951239e-05 | V2: 5.117371557189869e-05
-monst3r_v2_theta_consistency- V1: 7.203487910707092e-05 | V2: 5.885427236433927e-05
-vggsfm_theta_consistency- V1: 0.0147717198811502 | V2: 0.000239477145973
"
model_003/video_084_01.mp4,model_000/video_084_02.mp4,"
                Prompt: In an indoor athletic field, a lone woman sneezes. The camera, in a boom shot, swings up to reveal reflective gym floors and equipment, then moves back to its initial position.

                V1: model_003/video_084_01.mp4 	 | 	 V2: model_000/video_084_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0016380310033831 | V2: 0.0004193442014628

                -vbench_motion_smoothness- V1: 0.992908597345314 | V2: 0.9937597709833677
-monst3r_theta_consistency- V1: 0.0001723176857102 | V2: 7.092628646431416e-05
-monst3r_v2_theta_consistency- V1: 0.0001203312667904 | V2: 5.809068066072361e-05
-vggsfm_theta_consistency- V1: 0.0016380310033831 | V2: 0.0004193442014628
"
model_005/video_041_00.mp4,model_006/video_041_02.mp4,"
                Prompt: A man methodically sharpens knives in a dimly lit home theater as the camera shakes intensely, revealing plush seats and a projection screen, before snapping back to the focused, glinting blades.

                V1: model_005/video_041_00.mp4 	 | 	 V2: model_006/video_041_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0071313221247189 | V2: 8.146955886315743e-05

                -vbench_motion_smoothness- V1: 0.9874309054465488 | V2: 0.9966371661585314
-monst3r_theta_consistency- V1: 0.0001535987655886 | V2: 5.067515611584309e-05
-monst3r_v2_theta_consistency- V1: 0.0001441709721045 | V2: 5.414858296447559e-05
-vggsfm_theta_consistency- V1: 0.0071313221247189 | V2: 8.146955886315743e-05
"
model_002/video_071_00.mp4,model_001/video_071_02.mp4,"
                Prompt: On a sunny beach, one person swims joyfully with dolphins. The low-angle camera glides forward on a slider, revealing the glistening ocean waves and distant shoreline, creating a dynamic parallax effect.

                V1: model_002/video_071_00.mp4 	 | 	 V2: model_001/video_071_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.001072412823298 | V2: 3.324675540635619e-05

                -vbench_motion_smoothness- V1: 0.9942146493966452 | V2: 0.990676617131944
-monst3r_theta_consistency- V1: 0.0001064775865834 | V2: 5.163983381942362e-05
-monst3r_v2_theta_consistency- V1: 0.0001010455079646 | V2: 5.521269009569038e-05
-vggsfm_theta_consistency- V1: 0.001072412823298 | V2: 3.324675540635619e-05
"
model_001/video_040_00.mp4,model_001/video_040_02.mp4,"
                Prompt: In a dimly lit jail cell, a man grasping a phone paces anxiously. The camera smoothly pans around him, revealing stark concrete walls and barred windows casting ominous shadows, highlighting the somber atmosphere.

                V1: model_001/video_040_00.mp4 	 | 	 V2: model_001/video_040_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0702010228304298 | V2: 0.0048265803393634

                -vbench_motion_smoothness- V1: 0.9927067362947998 | V2: 0.9954759323409872
-monst3r_theta_consistency- V1: 0.0001056743387102 | V2: 5.055072585952962e-05
-monst3r_v2_theta_consistency- V1: 0.0001483355645736 | V2: 5.634927601655158e-05
-vggsfm_theta_consistency- V1: 0.0702010228304298 | V2: 0.0048265803393634
"
model_006/video_025_00.mp4,model_003/video_025_01.mp4,"
                Prompt: An aerial shot follows a lone man holding a football as he walks cautiously near a watering hole, where birds scatter and ripples spread across the sunlit water.

                V1: model_006/video_025_00.mp4 	 | 	 V2: model_003/video_025_01.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0022093825485597 | V2: 0.0001063448006701

                -vbench_motion_smoothness- V1: 0.9959682781458216 | V2: 0.9909745549519376
-monst3r_theta_consistency- V1: 6.0209643700304125e-05 | V2: 4.738853116830585e-05
-monst3r_v2_theta_consistency- V1: 5.020872740666193e-05 | V2: 4.967012523989258e-05
-vggsfm_theta_consistency- V1: 0.0022093825485597 | V2: 0.0001063448006701
"
model_006/video_053_00.mp4,model_006/video_053_01.mp4,"
                Prompt: In a pet shop, a kid is playing beer pong amid colorful cages while the camera performs a dolly shot, seamlessly revealing rows of animals and pet supplies in the foreground and background.

                V1: model_006/video_053_00.mp4 	 | 	 V2: model_006/video_053_01.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.031585256002761 | V2: 3.5605233090466256e-05

                -vbench_motion_smoothness- V1: 0.994831986603592 | V2: 0.9951525466506198
-monst3r_theta_consistency- V1: 5.853533446845635e-05 | V2: 6.375841998010364e-05
-monst3r_v2_theta_consistency- V1: 5.638428441689819e-05 | V2: 5.118028604462404e-05
-vggsfm_theta_consistency- V1: 0.031585256002761 | V2: 3.5605233090466256e-05
"
model_005/video_019_02.mp4,model_002/video_019_02.mp4,"
                Prompt: A wide-angle pull-out shot reveals a man on a cozy balcony, resting beside a laying dog, both mirrored in a window's reflection as they enjoy the interior view.

                V1: model_005/video_019_02.mp4 	 | 	 V2: model_002/video_019_02.mp4

                -Votes- V1: 0 | V2: 3

                -vggsfm_theta_consistency- V1: 0.0011208718564859 | V2: 0.0001294233143091

                -vbench_motion_smoothness- V1: 0.9946488330876816 | V2: 0.9937984470179568
-monst3r_theta_consistency- V1: 7.855889391151809e-05 | V2: 6.708055322735736e-05
-monst3r_v2_theta_consistency- V1: 7.534016519673148e-05 | V2: 5.7172205370799774e-05
-vggsfm_theta_consistency- V1: 0.0011208718564859 | V2: 0.0001294233143091
"
